source_url,scraped_at,category,description,submitted_by,submitted_time,vote_count,address,blockchain,tag,domain
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840887,Crypto Hacks: Report and Stay Safe with Chainabuse,"On November 28, 2025, at approximately 1:30 AM CET, two Gmail accounts were compromised through a sophisticated phishing attack involving the installation of malware from the zkcall.net website. The malware, identified as a variant of MacSync Stealer, was downloaded after a fake LinkedIn profile (""Tatjana Jelisejeva"") initiated contact and suggested using the app for a scheduled call. The attacker bypassed 2FA, changed recovery options, and gained full access to the accounts, including a 1TB Google Drive containing sensitive documents.The breach enabled the hacker to access linked cryptocurrency exchanges and wallets, resulting in unauthorized withdrawals totaling approximately €159,526 (adjusted for current market prices as of January 10, 2026).This case involves cross-border phishing, malware distribution, crypto theft, and illegal content posting. Investigations should trace the fake profiles, company registration (ZK-Call OÜ in Estonia), and hacker wallets (e.g., 0xed0fFC3c0FfCE9b95Ce18af8D8D3092D01A84974 holding dormant ETH) for potential money laundering.",Anonymous,"Jan 12, 2026",1,0xed0fFC3c0FfCE9b95Ce18af8D8D3092D01A84974,Ethereum,Scammer,
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840889,Fake Crypto Projects: Spot and Report Scams,"These guys offer an extra salary of 200-400 monthly. The scheme started by following pages of SHEIN merchants and receive a reward 3usd or 6usd after succesfull proof of following with a screenshot. after a few succesful runs, the Welfare Event pops in and they explain that this is a chance to get more profits etc. At first 1-2 runs were succesfull with amounts less than 500. As soon as the big transcations started they got the money and froze the so called account as I did a mistake that I wasn't instructed to. The scammer purposely changed the instructions while I was working so I won't notice. And now he claims that if I want my money unfrozen I need to pay 5k again to unlock and that everything will be refunded back including any profits. So Instead of depositing I am reporting him and hopefully he won't rip off any others.",Anonymous,"Jan 12, 2026",1,0x35ee33712065abc12314f350B5A493E8eb9a6e8c,Ethereum,,https://www.bull-market.click
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840889,Fake Crypto Projects: Spot and Report Scams,"These guys offer an extra salary of 200-400 monthly. The scheme started by following pages of SHEIN merchants and receive a reward 3usd or 6usd after succesfull proof of following with a screenshot. after a few succesful runs, the Welfare Event pops in and they explain that this is a chance to get more profits etc. At first 1-2 runs were succesfull with amounts less than 500. As soon as the big transcations started they got the money and froze the so called account as I did a mistake that I wasn't instructed to. The scammer purposely changed the instructions while I was working so I won't notice. And now he claims that if I want my money unfrozen I need to pay 5k again to unlock and that everything will be refunded back including any profits. So Instead of depositing I am reporting him and hopefully he won't rip off any others.",Anonymous,"Jan 12, 2026",1,0x35ee33712065abc12314f350B5A493E8eb9a6e8c,Ethereum,,https://www.bull-market.click
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840891,Fake Crypto Projects: Spot and Report Scams,"**Incident Report Summary – Bitnest Crypto Scam Investigation**An investigation was conducted into a suspected crypto investment scam operating under the name **Bitnest**, primarily involving the domains **bitnest.xin** and **bitnest.me**, along with multiple related domain variants. The investigation combined domain analysis, IP tracing, DNS history review, blockchain behavior analysis, and open-source intelligence.**Key Findings:**1. **Scam Indicators**   * Numerous public victim reports describe blocked withdrawals, frozen accounts, and loss of deposited funds.   * Behavior matches known Ponzi-style crypto scams: high promised returns, referral incentives, and withdrawal denial.   * Bitnest appears to rotate deposit wallet addresses per user to avoid blockchain tracing.2. **Domain Network / Infrastructure**   * Identified a cluster of related domains used as fallbacks or clones, including:     * bitnest.me     * bitnest.xin     * bitnest.finance     * bitnest.ac     * bitnest.la     * bitnest.is     * bitnest.cx     * bitnest.ad     * bitnest.so   * This multi-domain strategy is consistent with scam operations designed to evade takedowns.3. **IP Address & CDN Usage**   * Primary domain resolves to IP **172.67.176.127**, owned by **Cloudflare (AS13335)**.   * This IP is a shared CDN reverse-proxy address and does **not** represent the real hosting server.   * Cloudflare shielding prevents direct IP attribution and renders traditional IP blacklisting ineffective.4. **Traceroute & Service Scans**   * Traceroute confirms traffic terminates at Cloudflare edge nodes.   * Only HTTP/HTTPS services are exposed; no mail or FTP services are active.   * TLS behavior consistent with Cloudflare-managed certificates.5. **Origin Server & DNS History**   * Passive DNS analysis (SecurityTrails) revealed multiple other domains hosted on the same backend infrastructure, indicating a shared origin server behind Cloudflare.   * This suggests the scam is hosted on shared or VPS infrastructure commonly used for fraudulent operations.   * No publicly visible pre-Cloudflare A-record history was found using free tools, implying Cloudflare protection was enabled early.6. **Blockchain Behavior**   * The operation uses address rotation: unique deposit wallets per victim, later swept into centralized wallets.   * This technique is designed to obscure fund flows and frustrate law enforcement tracking.**Conclusion:**Bitnest exhibits all major indicators of a coordinated crypto scam operation: rotating domains, CDN proxy shielding, hidden origin infrastructure, shared hosting, rotating wallet addresses, and widespread victim complaints. The infrastructure and behavior strongly align with known large-scale crypto fraud and Ponzi schemes.**Recommended Actions:*** Treat all Bitnest-related domains as malicious.* Submit coordinated abuse reports to Cloudflare, domain registrars, search engine safety services, and relevant cybercrime authorities.* Warn users against interacting with or investing through any Bitnest-branded websites.* Monitor for future Bitnest domain variants using similar naming patterns.",Anonymous,"Jan 12, 2026",1,0x22181533FD6Ba8bbf96011775f5846D9926e63bD,Ethereum,bitnest,"bitnest.xin, bitnest.me"
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840894,Job Scam: Learn and Report on Chainabuse,"On January 3, 2026 I was contacted by a phone number +1 303 856 6531 viawhatsapp. The message said they had obtained my contact from a Job Boardand wanted to know if I was interested in a remote position. I was given a linkto a site https://310073.getelevar-digital.cyou/#/home where I signed up,created my username. I was told that I could earn 100-300 dollars a day byworking only 1 hour by ""improving sales"" of e-commerce brands. The softwarewould allow you to click a button to allegedly ""improve"" sales of products andearn a commision, between 1 and 5% per product. When the commision for aspecific product was 5% you would have to put some money yourself but that1/10/26, 6:53 PM Complaint Submitted - Internet Crime Complaint Center (IC3)https://complaint.ic3.gov 2/4would be returned at the end of each ""set"" of products. The sets were of 40products. After completing sets of 40 you were allowed to retrieve all yourmoney, in USDT, including commission, which I was allowed to do for a fewdays. On Friday I earned 3 5% products in a row. For the last one I would haveto deposit nearly 10k, which I did not have liquid at the time. System does notallow you to withdraw unless you finish a set. I became suspicious and wasable to confirm that the real Elevar company uses a different website(https://getelevar.com/). These people are masquerading as Elevar so as toappear legit but it is evidently a scam. I will not deposit the 10k because I amvery positive I will not get them back.",Anonymous,"Jan 11, 2026",1,0xadcea42d32e9826e698bcd176853ab393618c7e5,Ethereum,,https://939232.getelevar-negotiate.cyou/home#/home
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840894,Job Scam: Learn and Report on Chainabuse,"On January 3, 2026 I was contacted by a phone number +1 303 856 6531 viawhatsapp. The message said they had obtained my contact from a Job Boardand wanted to know if I was interested in a remote position. I was given a linkto a site https://310073.getelevar-digital.cyou/#/home where I signed up,created my username. I was told that I could earn 100-300 dollars a day byworking only 1 hour by ""improving sales"" of e-commerce brands. The softwarewould allow you to click a button to allegedly ""improve"" sales of products andearn a commision, between 1 and 5% per product. When the commision for aspecific product was 5% you would have to put some money yourself but that1/10/26, 6:53 PM Complaint Submitted - Internet Crime Complaint Center (IC3)https://complaint.ic3.gov 2/4would be returned at the end of each ""set"" of products. The sets were of 40products. After completing sets of 40 you were allowed to retrieve all yourmoney, in USDT, including commission, which I was allowed to do for a fewdays. On Friday I earned 3 5% products in a row. For the last one I would haveto deposit nearly 10k, which I did not have liquid at the time. System does notallow you to withdraw unless you finish a set. I became suspicious and wasable to confirm that the real Elevar company uses a different website(https://getelevar.com/). These people are masquerading as Elevar so as toappear legit but it is evidently a scam. I will not deposit the 10k because I amvery positive I will not get them back.",Anonymous,"Jan 11, 2026",1,0x3b55ae6599e3f1abd703dd2c5529528082bbba41,Ethereum,,https://939232.getelevar-negotiate.cyou/home#/home
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840896,Phishing Scams: Stay Protected on Chainabuse,transfers scam UCAP tokens worth millions of dollars to people,Anonymous,"Jan 11, 2026",1,0x92C85d43d4ea36a4044E7C9aFe965475F039Eb0B,Ethereum,,
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840898,Crypto Hacks: Report and Stay Safe with Chainabuse,"This address (0x2538587c3227c42A1) appears to be an automated drainer wallet that steals funds from victims through internal transactions.INCIDENT DETAILS:- Date: January 11, 2026- Network: Sepolia Testnet (Chain ID: 11155111)- Victim wallet: 0x8E8382DE55fd90552DFf74C7Ea2D5FBFe2A5bE26- Amount drained: 0.4999 ETHATTACK METHOD:When my wallet received 0.4999 ETH from a faucet, an internal transaction immediately transferred all funds to this address (0x2538587c3227c42A1) in the same transaction block.EVIDENCE:- Transaction hash: 0x3e81c4b1ce87b25a00b4b8628ac97a95cd58c6b156239d9c79f5325b6e484a37- The receiving wallet shows $12,654 across 17 chains with 10,749 transactions, indicating systematic fund collection from multiple sources.This appears to be an automated drainer that monitors and steals ETH from vulnerable wallets through internal transaction mechanisms.",Anonymous,"Jan 11, 2026",1,0x2538587c5cEaAE6FFA1E9FCe93BDAdD3227c42A1,Ethereum,,
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840901,Crypto Hacks: Report and Stay Safe with Chainabuse,My Secret Recovery Phrase has been compromised I lost more than 60k,Anonymous,"Jan 11, 2026",1,0xe08d46258Ae75FeD5C737D1b1386496aDa85023D,Ethereum,,
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840904,Impersonation Scams: Protect Yourself on Chainabuse,"I received a call sayoing my email was compromised asking to change it. Somehow, after I changed it belienving it was truth, they had access to my wallet and drained the funds. Still trying to understand how thry did it as I have a Ledger NanoX linked to the account but it was bipassed somehow.",Anonymous,"Jan 11, 2026",1,0xdfC24bC506b50De91ec6b3CC1a911cB7a7206dCC,Ethereum,,
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840906,Fake Return Scams: Secure Your Crypto Investments,This is the address used by the scammer: 0x6F3A59A9f462900a813004A35f7f352D9502a7CdHash: 0xb45c1d6afdead7a6cf151f976e45d4ad8c0eeb63b9c77c92830d37015b59a3b1Other addresses associated2) 0x1E42366b9b1aedaBa24A297341BdD18394d03d1f (2nd address) / Hash: 0xd84d2f615a01a0271413bd084ff882099a707946d24932d75a93d57b2f546c603) 0xC765a0003610A600c678844528cf5d04FA36B864 (3rd address) / Hash: 0xba746bc45c66585c159a325b083e46719a4d808030d66d1c1f8949c85197793a4) 0xdd3d72C53Ff982ff59853da71158bf1538b3Ceee (final address) / Hash: 0xba746bc45c66585c159a325b083e46719a4d808030d66d1c1f8949c85197793a,Anonymous,"Jan 11, 2026",1,0xdd3d72C53Ff982ff59853da71158bf1538b3Ceee,Ethereum,,
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840906,Fake Return Scams: Secure Your Crypto Investments,This is the address used by the scammer: 0x6F3A59A9f462900a813004A35f7f352D9502a7CdHash: 0xb45c1d6afdead7a6cf151f976e45d4ad8c0eeb63b9c77c92830d37015b59a3b1Other addresses associated2) 0x1E42366b9b1aedaBa24A297341BdD18394d03d1f (2nd address) / Hash: 0xd84d2f615a01a0271413bd084ff882099a707946d24932d75a93d57b2f546c603) 0xC765a0003610A600c678844528cf5d04FA36B864 (3rd address) / Hash: 0xba746bc45c66585c159a325b083e46719a4d808030d66d1c1f8949c85197793a4) 0xdd3d72C53Ff982ff59853da71158bf1538b3Ceee (final address) / Hash: 0xba746bc45c66585c159a325b083e46719a4d808030d66d1c1f8949c85197793a,Anonymous,"Jan 11, 2026",1,0xC765a0003610A600c678844528cf5d04FA36B864,Ethereum,,
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840906,Fake Return Scams: Secure Your Crypto Investments,This is the address used by the scammer: 0x6F3A59A9f462900a813004A35f7f352D9502a7CdHash: 0xb45c1d6afdead7a6cf151f976e45d4ad8c0eeb63b9c77c92830d37015b59a3b1Other addresses associated2) 0x1E42366b9b1aedaBa24A297341BdD18394d03d1f (2nd address) / Hash: 0xd84d2f615a01a0271413bd084ff882099a707946d24932d75a93d57b2f546c603) 0xC765a0003610A600c678844528cf5d04FA36B864 (3rd address) / Hash: 0xba746bc45c66585c159a325b083e46719a4d808030d66d1c1f8949c85197793a4) 0xdd3d72C53Ff982ff59853da71158bf1538b3Ceee (final address) / Hash: 0xba746bc45c66585c159a325b083e46719a4d808030d66d1c1f8949c85197793a,Anonymous,"Jan 11, 2026",1,0x1E42366b9b1aedaBa24A297341BdD18394d03d1f,Ethereum,,
https://chainabuse.com/chain/ETH?page=35,2026-01-27T09:53:50.840908,Fake Return Scams: Secure Your Crypto Investments,casino scam add funds to withdrwa,Anonymous,"Jan 11, 2026",1,0xdbe6555e71320d4654e298c14ebfa2763012a310,Ethereum,VuseWin,vusewin.cc
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103132,Impersonation Scams: Protect Yourself on Chainabuse,"Scammers have whatsapp groups where mr. Robert Windmill a proffesional trader and investor is giving trading signals, and the group trades with him on the cryptandcoin exchange. There was few questions why is he doing this (whats his gain) his answer was that they earn commission thought fees with our traiding on their platform. This lasted for 2 months, last week they had a release of new coin called CryptoSurge or CST, it gained 2500% yield upon its release on trading markets. We all had huge profits, and then we got to 5% miner fee or tax release. They demanded in my case to pay 2500$ (from other exchange like binance or coinbase, and that was a huge red flag for me - why can't they just deduct those funds from my existing acc on their platform) which i didn't pay, but I have invested in my early days around 2000€. This happened today.",Anonymous,"Jan 12, 2026",1,0x57f5166eB57E95A6fa380c8A06f82DefA99d2a08,Ethereum,,https://cryptandcoin.com/home
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103132,Impersonation Scams: Protect Yourself on Chainabuse,"Scammers have whatsapp groups where mr. Robert Windmill a proffesional trader and investor is giving trading signals, and the group trades with him on the cryptandcoin exchange. There was few questions why is he doing this (whats his gain) his answer was that they earn commission thought fees with our traiding on their platform. This lasted for 2 months, last week they had a release of new coin called CryptoSurge or CST, it gained 2500% yield upon its release on trading markets. We all had huge profits, and then we got to 5% miner fee or tax release. They demanded in my case to pay 2500$ (from other exchange like binance or coinbase, and that was a huge red flag for me - why can't they just deduct those funds from my existing acc on their platform) which i didn't pay, but I have invested in my early days around 2000€. This happened today.",Anonymous,"Jan 12, 2026",1,TBbzRMfHfKTYKFQkuUHppgnxoSdGgG991s,Tron,,https://cryptandcoin.com/home
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103147,Report Miscellaneous Crypto Scams with Chainabuse: Extortion,This person has harassed and tried to get me to be part of a crptyo scam,Anonymous,"Jan 12, 2026",1,0xac9d54ca08740a608b6c474e5ca07d51ca8117fa,Ethereum,,
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103150,Crypto Hacks: Report and Stay Safe with Chainabuse,"I am reporting a sophisticated ""Honeypot"" scam being promoted on Telegram (Channel: @trade_wu). The scammers are using a technique called ""Address Spoofing"" to create fake ""Transfer"" events on the blockchain.

These events make it appear as though the token is being deposited into official Binance, KuCoin, and ByBit hot wallets to trick users into believing a listing is imminent.

Malicious Contract Address:  0x9ac2A190f930db5b3c019110Cc8ed075774587f1",Anonymous,"Jan 12, 2026",1,0x9ac2A190f930db5b3c019110Cc8ed075774587f1,Ethereum,Reporting Honeypot Scam &,https://t.me/trade_wu
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103153,Impersonation Scams: Protect Yourself on Chainabuse,"The wallet owner was the victim of a seed phrase compromise attack, in which they were tricked into revealing a 24-word recovery phrase through a fraudulent interface mimicking the official Ledger Live application. As a result, the malicious actors gained full access to the wallet and subsequently transferred the digital assets to unauthorized addresses.",Anonymous,"Jan 12, 2026",1,0x163df413dab1e3714f3afe535f581ff9c6ae200f,Ethereum,,
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103153,Impersonation Scams: Protect Yourself on Chainabuse,"The wallet owner was the victim of a seed phrase compromise attack, in which they were tricked into revealing a 24-word recovery phrase through a fraudulent interface mimicking the official Ledger Live application. As a result, the malicious actors gained full access to the wallet and subsequently transferred the digital assets to unauthorized addresses.",Anonymous,"Jan 12, 2026",1,bc1q0j3lm8jwuw8vfja55wruwp3sxslwhzj45hjv9f,Bitcoin,,
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103155,Fake Return Scams: Secure Your Crypto Investments,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 12, 2026",0,address-1,Ethereum,,
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103155,Fake Return Scams: Secure Your Crypto Investments,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 12, 2026",0,address-2,Ethereum,,
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103155,Fake Return Scams: Secure Your Crypto Investments,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 12, 2026",0,address-3,Ethereum,,
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103158,Crypto Hacks: Report and Stay Safe with Chainabuse,"On November 28, 2025, at approximately 1:30 AM CET, two Gmail accounts were compromised through a sophisticated phishing attack involving the installation of malware from the zkcall.net website. The malware, identified as a variant of MacSync Stealer, was downloaded after a fake LinkedIn profile (""Tatjana Jelisejeva"") initiated contact and suggested using the app for a scheduled call. The attacker bypassed 2FA, changed recovery options, and gained full access to the accounts, including a 1TB Google Drive containing sensitive documents.The breach enabled the hacker to access linked cryptocurrency exchanges and wallets, resulting in unauthorized withdrawals totaling approximately €159,526 (adjusted for current market prices as of January 10, 2026).This case involves cross-border phishing, malware distribution, crypto theft, and illegal content posting. Investigations should trace the fake profiles, company registration (ZK-Call OÜ in Estonia), and hacker wallets (e.g., 0xed0fFC3c0FfCE9b95Ce18af8D8D3092D01A84974 holding dormant ETH) for potential money laundering.",Anonymous,"Jan 12, 2026",1,0xed0fFC3c0FfCE9b95Ce18af8D8D3092D01A84974,Ethereum,Scammer,
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103158,Crypto Hacks: Report and Stay Safe with Chainabuse,"On November 28, 2025, at approximately 1:30 AM CET, two Gmail accounts were compromised through a sophisticated phishing attack involving the installation of malware from the zkcall.net website. The malware, identified as a variant of MacSync Stealer, was downloaded after a fake LinkedIn profile (""Tatjana Jelisejeva"") initiated contact and suggested using the app for a scheduled call. The attacker bypassed 2FA, changed recovery options, and gained full access to the accounts, including a 1TB Google Drive containing sensitive documents.The breach enabled the hacker to access linked cryptocurrency exchanges and wallets, resulting in unauthorized withdrawals totaling approximately €159,526 (adjusted for current market prices as of January 10, 2026).This case involves cross-border phishing, malware distribution, crypto theft, and illegal content posting. Investigations should trace the fake profiles, company registration (ZK-Call OÜ in Estonia), and hacker wallets (e.g., 0xed0fFC3c0FfCE9b95Ce18af8D8D3092D01A84974 holding dormant ETH) for potential money laundering.",Anonymous,"Jan 12, 2026",1,0xed0fFC3c0FfCE9b95Ce18af8D8D3092D01A84974,Ethereum,Scammer,
https://chainabuse.com/chain/ETH?page=17,2026-01-27T09:53:51.103160,Fake Crypto Projects: Spot and Report Scams,"These guys offer an extra salary of 200-400 monthly. The scheme started by following pages of SHEIN merchants and receive a reward 3usd or 6usd after succesfull proof of following with a screenshot. after a few succesful runs, the Welfare Event pops in and they explain that this is a chance to get more profits etc. At first 1-2 runs were succesfull with amounts less than 500. As soon as the big transcations started they got the money and froze the so called account as I did a mistake that I wasn't instructed to. The scammer purposely changed the instructions while I was working so I won't notice. And now he claims that if I want my money unfrozen I need to pay 5k again to unlock and that everything will be refunded back including any profits. So Instead of depositing I am reporting him and hopefully he won't rip off any others.",Anonymous,"Jan 12, 2026",1,0x35ee33712065abc12314f350B5A493E8eb9a6e8c,Ethereum,,https://www.bull-market.click
